timestamp          , endpoint_name, endpoint_type, source_ip   , destination_ip, protocol, traffic_rate, bandwidth, packet_count, connections, latency, packet_loss, cpu_utilization, label  , anomaly_type
2026-09-01 18:15:59, Smartphone-08, Smartphone   , 192.168.1.37, 192.168.1.50  , TCP     ,       143.48,    158.22,          123,          10,   89.16,        2.93,           23.42, Normal , None
2026-09-01 18:16:00, Laptop-06    , Laptop       , 192.168.1.25, 8.8.8.8       , UDP     ,       225.43,    231.31,          221,          25,   21.52,        0.46,           39.52, Normal , None
2026-09-01 18:16:01, Laptop-04    , Laptop       , 192.168.1.23, 192.168.1.1   , ICMP    ,       453.91,    368.28,          458,          12,   39.04,        1.47,           40.12, Normal , None
2026-09-01 18:16:02, Smartphone-07, Smartphone   , 192.168.1.36, 8.8.8.8       , TCP     ,       157.82,    183.57,          178,          18,   60.65,        0.3 ,           48.18, Normal , None
2026-09-01 18:16:03, Smartphone-08, Smartphone   , 192.168.1.37, 192.168.1.100 , UDP     ,       390.06,    382.84,          381,           7,   25.59,        2.87,           29.57, Normal , None
2026-09-01 18:16:04, IoT-Sensor-06, IoT Sensor   , 192.168.1.58, 192.168.1.50  , TCP     ,       130.51,    140.88,          150,           7,   89.73,        1.01,           40.08, Normal , None
2026-09-01 18:16:05, IP-Camera-04 , IP Camera    , 192.168.1.48, 8.8.8.8       , UDP     ,      1806.17,   1511.11,         1653,          18,   30.12,        0.47,           49.13, Normal , None
2026-09-01 18:16:06, IoT-Sensor-02, IoT Sensor   , 192.168.1.54, 192.168.1.50  , ICMP    ,        90.11,    103.63,          104,           8,   29.0 ,        0.77,           23.01, Normal , None
2026-09-01 18:16:07, IP-Camera-04 , IP Camera    , 192.168.1.48, 192.168.1.50  , UDP     ,      3490.33,   3827.87,         3652,          18,   50.8 ,       15.9 ,           28.74, Anomaly, High Packet Loss
2026-09-01 18:16:08, Server-01    , Server       , 192.168.1.40, 192.168.1.50  , ICMP    ,     10987.58,   9131.92,        11172,         208,    9.37,        1.25,           63.5 , Normal , None
2026-09-01 18:16:09, Laptop-04    , Laptop       , 192.168.1.23, 192.168.1.50  , TCP     ,       783.72,    931.45,          797,          18,   46.51,        0.37,           18.35, Normal , None
2026-09-01 18:16:10, Server-01    , Server       , 192.168.1.40, 192.168.1.20  , UDP     ,      2718.59,   3065.54,         2573,         369,   24.06,        1.45,           32.84, Normal , None
2026-09-01 18:16:11, Desktop-05   , Desktop      , 192.168.1.14, 192.168.1.1   , ICMP    ,       470.87,    511.47,          559,          16,   45.67,        1.71,           40.05, Normal , None
2026-09-01 18:16:12, IoT-Sensor-05, IoT Sensor   , 192.168.1.57, 192.168.1.50  , ICMP    ,        72.2 ,     73.02,           59,           6,   25.89,        2.64,           24.96, Normal , None
2026-09-01 18:16:13, Smartphone-02, Smartphone   , 192.168.1.31, 192.168.1.100 , UDP     ,       416.64,    392.83,          356,          18,   24.69,        1.39,           20.18, Normal , None
2026-09-01 18:16:14, IoT-Sensor-07, IoT Sensor   , 192.168.1.59, 192.168.1.50  , TCP     ,       772.11,   1038.66,          470,          32,  979.88,       26.27,           83.02, Anomaly, Combined Anomaly
2026-09-01 18:16:15, IP-Camera-04 , IP Camera    , 192.168.1.48, 192.168.1.1   , ICMP    ,     23880.84,  28435.21,        15654,           8,   94.18,        0.67,           34.47, Anomaly, Traffic Spike
2026-09-01 18:16:16, Smartphone-01, Smartphone   , 192.168.1.30, 192.168.1.1   , TCP     ,       952.42,    747.57,         1016,         700,  850.62,       25.58,           80.78, Anomaly, Combined Anomaly
2026-09-01 18:16:17, IoT-Sensor-03, IoT Sensor   , 192.168.1.55, 8.8.8.8       , UDP     ,       145.12,    132.22,          155,           6,   63.35,       12.26,           26.37, Anomaly, High Packet Loss
2026-09-01 18:16:18, Printer-02   , Printer      , 192.168.1.51, 192.168.1.1   , ICMP    ,        51.74,     52.93,           52,           6,   48.47,        0.87,           36.41, Normal , None
2026-09-01 18:16:19, Smartphone-09, Smartphone   , 192.168.1.38, 192.168.1.100 , UDP     ,       325.64,    325.23,          262,           8,   75.16,        1.33,           15.59, Normal , None
2026-09-01 18:16:20, Smartphone-07, Smartphone   , 192.168.1.36, 192.168.1.20  , TCP     ,       312.86,    273.45,          300,           7,   90.44,        1.88,           36.74, Normal , None
2026-09-01 18:16:21, IP-Camera-02 , IP Camera    , 192.168.1.46, 192.168.1.20  , UDP     ,      2830.18,   2616.46,         3122,           5,   76.83,        0.87,           57.86, Normal , None
2026-09-01 18:16:22, IoT-Sensor-01, IoT Sensor   , 192.168.1.53, 192.168.1.100 , ICMP    ,         8.3 ,      7.57,            9,           1,   62.66,        2.55,           47.84, Normal , None
2026-09-01 18:16:23, Desktop-08   , Desktop      , 192.168.1.17, 192.168.1.100 , TCP     ,       932.96,   1060.9 ,          828,          29,   29.57,        0.21,           36.61, Normal , None
2026-09-01 18:16:24, Smartphone-08, Smartphone   , 192.168.1.37, 192.168.1.100 , UDP     ,        85.35,     96.9 ,           90,          30,   93.4 ,        1.82,           33.4 , Normal , None
2026-09-01 18:16:25, Laptop-10    , Laptop       , 192.168.1.29, 8.8.8.8       , ICMP    ,       222.64,    265.55,          259,          17,   60.52,        1.66,           66.99, Normal , None
2026-09-01 18:16:26, Printer-03   , Printer      , 192.168.1.52, 8.8.8.8       , TCP     ,       145.75,    169.18,          143,           8,   47.64,       18.69,           18.18, Anomaly, High Packet Loss
2026-09-01 18:16:27, Laptop-07    , Laptop       , 192.168.1.26, 192.168.1.100 , UDP     ,       386.84,    389.7 ,          320,          30,   59.23,        0.01,           19.4 , Normal , None
2026-09-01 18:16:28, Laptop-03    , Laptop       , 192.168.1.22, 192.168.1.1   , ICMP    ,       132.79,    147.51,          125,          40,   61.77,        1.75,           96.27, Anomaly, High CPU
2026-09-01 18:16:29, IoT-Sensor-07, IoT Sensor   , 192.168.1.59, 192.168.1.100 , ICMP    ,       129.65,    132.33,          142,          34,  103.38,        0.01,           20.15, Anomaly, Excessive Connections
2026-09-01 18:16:30, Desktop-05   , Desktop      , 192.168.1.14, 192.168.1.100 , TCP     ,       986.79,    840.58,         1029,          20,   39.37,        1.03,           45.91, Normal , None
2026-09-01 18:16:31, Desktop-08   , Desktop      , 192.168.1.17, 192.168.1.100 , ICMP    ,      6540.98,   5581.66,         4560,         560,  203.79,       12.81,           82.2 , Anomaly, Combined Anomaly
2026-09-01 18:16:32, Server-05    , Server       , 192.168.1.44, 192.168.1.20  , TCP     ,     10916.56,  12825.27,        11592,         174,   20.74,        0.66,           72.48, Normal , None
2026-09-01 18:16:33, IoT-Sensor-06, IoT Sensor   , 192.168.1.58, 192.168.1.20  , UDP     ,        26.29,     29.75,           26,           5,   81.31,        3.86,           23.68, Normal , None
2026-09-01 18:16:34, IoT-Sensor-07, IoT Sensor   , 192.168.1.59, 192.168.1.100 , TCP     ,       114.01,     91.63,          102,           4,   27.96,        2.81,           39.07, Normal , None
2026-09-01 18:16:35, Smartphone-09, Smartphone   , 192.168.1.38, 8.8.8.8       , UDP     ,       314.3 ,    269.35,          357,         128,   85.94,        0.53,           14.84, Anomaly, Excessive Connections
2026-09-01 18:16:36, Laptop-09    , Laptop       , 192.168.1.28, 192.168.1.20  , TCP     ,       106.56,     92.31,           88,          16,   55.96,        1.64,           16.56, Normal , None
2026-09-01 18:16:37, Smartphone-10, Smartphone   , 192.168.1.39, 192.168.1.50  , TCP     ,       386.13,    402.5 ,          428,          21,   32.58,        1.17,           34.27, Normal , None
2026-09-01 18:16:38, IoT-Sensor-04, IoT Sensor   , 192.168.1.56, 192.168.1.100 , TCP     ,        82.84,     72.89,           92,           8,   70.38,        1.89,           37.3 , Normal , None
2026-09-01 18:16:39, IP-Camera-01 , IP Camera    , 192.168.1.45, 192.168.1.100 , ICMP    ,      2104.95,   2140.0 ,         1752,          11,   34.27,        1.45,           46.7 , Normal , None
2026-09-01 18:16:40, IoT-Sensor-06, IoT Sensor   , 192.168.1.58, 192.168.1.50  , TCP     ,         6.81,      6.78,            6,           4,  102.93,        1.98,           90.03, Anomaly, High CPU
2026-09-01 18:16:41, Laptop-03    , Laptop       , 192.168.1.22, 192.168.1.20  , TCP     ,       263.54,    275.3 ,          246,          31,   20.94,        1.33,           64.38, Normal , None
2026-09-01 18:16:42, IP-Camera-02 , IP Camera    , 192.168.1.46, 192.168.1.100 , ICMP    ,      3496.58,   3375.24,         4155,           5,   40.5 ,        2.95,           35.56, Normal , None
2026-09-01 18:16:43, Desktop-04   , Desktop      , 192.168.1.13, 192.168.1.100 , UDP     ,       431.83,    510.79,          515,          37,   40.76,        0.02,           31.36, Normal , None
2026-09-01 18:16:44, Laptop-05    , Laptop       , 192.168.1.24, 192.168.1.100 , UDP     ,       646.13,    611.86,          759,           8,   20.15,        0.68,           39.86, Normal , None
2026-09-01 18:16:45, Server-04    , Server       , 192.168.1.43, 192.168.1.1   , TCP     ,      9421.1 ,  11063.99,        10150,        2378,   37.35,        1.55,           53.22, Anomaly, Excessive Connections
2026-09-01 18:16:46, Printer-03   , Printer      , 192.168.1.52, 192.168.1.50  , UDP     ,        64.63,     56.22,           53,          10,   35.02,        0.65,            8.47, Normal , None
2026-09-01 18:16:47, Desktop-09   , Desktop      , 192.168.1.18, 192.168.1.100 , ICMP    ,       181.86,    217.51,          182,          12,   53.94,        1.06,           26.64, Normal , None
2026-09-01 18:16:48, Server-02    , Server       , 192.168.1.41, 192.168.1.20  , TCP     ,     12801.14,  13363.14,        13105,         419,   38.01,        0.5 ,           59.98, Normal , None
2026-09-01 18:16:49, Desktop-04   , Desktop      , 192.168.1.13, 8.8.8.8       , TCP     ,       341.76,    361.67,          289,          45,   38.51,        0.09,           36.63, Normal , None
2026-09-01 18:16:50, Server-04    , Server       , 192.168.1.43, 192.168.1.1   , UDP     ,      6250.21,   6517.27,         5162,        5200,   10.05,        0.27,           32.48, Anomaly, Excessive Connections
2026-09-01 18:16:51, IP-Camera-05 , IP Camera    , 192.168.1.49, 192.168.1.20  , ICMP    ,      8436.87,   9740.38,         6738,          16,   87.33,        0.66,           51.26, Anomaly, Traffic Spike
2026-09-01 18:16:52, Printer-02   , Printer      , 192.168.1.51, 8.8.8.8       , UDP     ,       121.83,    109.59,          133,           4,   93.24,        0.32,           13.34, Normal , None
2026-09-01 18:16:53, IP-Camera-02 , IP Camera    , 192.168.1.46, 192.168.1.50  , ICMP    ,      2363.2 ,   2135.74,         2326,          13,   79.15,        0.2 ,           21.12, Normal , None
2026-09-01 18:16:54, IP-Camera-05 , IP Camera    , 192.168.1.49, 8.8.8.8       , TCP     ,      1992.72,   1637.29,         2266,           4,   70.86,        2.63,           69.84, Normal , None
2026-09-01 18:16:55, Printer-03   , Printer      , 192.168.1.52, 192.168.1.50  , UDP     ,       109.58,    112.44,          128,           3,   58.56,        2.83,           26.31, Normal , None
2026-09-01 18:16:56, Laptop-06    , Laptop       , 192.168.1.25, 192.168.1.1   , UDP     ,       271.2 ,    221.12,          223,          27,  408.96,        1.61,           24.28, Anomaly, High Latency
2026-09-01 18:16:57, Desktop-07   , Desktop      , 192.168.1.16, 192.168.1.20  , TCP     ,      7601.02,   6867.81,         6084,          11,   29.95,        1.39,           24.68, Anomaly, Traffic Spike
2026-09-01 18:16:58, Desktop-01   , Desktop      , 192.168.1.10, 192.168.1.100 , TCP     ,       945.71,    831.11,          997,          16,   55.3 ,        1.19,           20.92, Normal , None
2026-09-01 18:16:59, Desktop-05   , Desktop      , 192.168.1.14, 192.168.1.1   , UDP     ,       835.38,    796.67,          972,           5,   15.45,        0.03,           55.79, Normal , None
2026-09-01 18:17:00, Smartphone-07, Smartphone   , 192.168.1.36, 192.168.1.20  , TCP     ,       360.21,    430.81,          404,           9,   97.97,        0.42,           22.55, Normal , None
2026-09-01 18:17:01, Laptop-08    , Laptop       , 192.168.1.27, 192.168.1.50  , TCP     ,       627.94,    733.08,          635,          35,   44.38,        1.27,           52.16, Normal , None
2026-09-01 18:17:02, Server-03    , Server       , 192.168.1.42, 192.168.1.1   , ICMP    ,      5147.73,   5822.72,         5525,        5580,   16.46,        0.76,           54.86, Anomaly, Excessive Connections
2026-09-01 18:17:03, IoT-Sensor-06, IoT Sensor   , 192.168.1.58, 192.168.1.50  , ICMP    ,        74.5 ,     75.55,           80,           3,  100.25,        3.32,           95.24, Anomaly, High CPU
2026-09-01 18:17:04, Desktop-02   , Desktop      , 192.168.1.11, 192.168.1.20  , TCP     ,       754.24,    669.24,          722,          27,   40.92,        0.27,           53.18, Normal , None
2026-09-01 18:17:05, Server-03    , Server       , 192.168.1.42, 8.8.8.8       , TCP     ,      4237.35,   4034.61,         3632,         288,   28.26,        0.32,           48.1 , Normal , None
2026-09-01 18:17:06, Laptop-03    , Laptop       , 192.168.1.22, 192.168.1.1   , UDP     ,       312.64,    372.37,          329,          23,   22.16,        0.34,           24.56, Normal , None
2026-09-01 18:17:07, Smartphone-08, Smartphone   , 192.168.1.37, 192.168.1.20  , UDP     ,        82.76,     82.81,           87,          17,   21.98,        0.91,           20.55, Normal , None
2026-09-01 18:17:08, Smartphone-10, Smartphone   , 192.168.1.39, 192.168.1.50  , UDP     ,       397.29,    383.83,          347,          21,   64.06,        2.67,           43.38, Normal , None
2026-09-01 18:17:09, Desktop-10   , Desktop      , 192.168.1.19, 192.168.1.20  , TCP     ,      8598.99,   4926.11,         3970,         684,  518.86,       17.18,           87.59, Anomaly, Combined Anomaly
2026-09-01 18:17:10, Smartphone-08, Smartphone   , 192.168.1.37, 8.8.8.8       , ICMP    ,       313.51,    347.36,          318,           7,   81.49,        1.2 ,           13.76, Normal , None
2026-09-01 18:17:11, Desktop-03   , Desktop      , 192.168.1.12, 192.168.1.1   , TCP     ,       224.36,    244.33,          254,          31,   47.36,        1.0 ,           20.85, Normal , None
2026-09-01 18:17:12, Smartphone-06, Smartphone   , 192.168.1.35, 192.168.1.100 , UDP     ,       172.3 ,    183.65,          175,           7,   84.88,        2.75,           29.97, Normal , None
2026-09-01 18:17:13, Smartphone-10, Smartphone   , 192.168.1.39, 192.168.1.20  , ICMP    ,       214.41,    200.61,          248,          14,   94.7 ,        2.51,           39.13, Normal , None
2026-09-01 18:17:14, Desktop-09   , Desktop      , 192.168.1.18, 8.8.8.8       , TCP     ,       780.3 ,    649.99,          815,          40,   17.88,        0.64,           14.82, Normal , None
2026-09-01 18:17:15, Server-02    , Server       , 192.168.1.41, 192.168.1.50  , ICMP    ,      6916.75,   7363.84,         6867,         374,   35.54,        0.66,           22.62, Normal , None
2026-09-01 18:17:16, IoT-Sensor-02, IoT Sensor   , 192.168.1.54, 192.168.1.50  , TCP     ,       428.97,    393.87,          280,           4,   51.78,        0.64,            5.44, Anomaly, Traffic Spike
2026-09-01 18:17:17, IP-Camera-01 , IP Camera    , 192.168.1.45, 8.8.8.8       , ICMP    ,      1858.2 ,   1509.3 ,         1635,           5,   59.12,        1.49,           50.25, Normal , None
2026-09-01 18:17:18, IP-Camera-05 , IP Camera    , 192.168.1.49, 192.168.1.50  , ICMP    ,      2337.18,   2014.24,         1972,          18,   20.17,       15.17,           58.03, Anomaly, High Packet Loss
2026-09-01 18:17:19, Smartphone-04, Smartphone   , 192.168.1.33, 192.168.1.50  , UDP     ,       301.79,    323.49,          306,          22,   77.95,        1.55,           33.17, Normal , None
2026-09-01 18:17:20, Smartphone-02, Smartphone   , 192.168.1.31, 192.168.1.50  , TCP     ,       399.74,    325.81,          395,           4,   72.34,        1.27,           59.0 , Normal , None
2026-09-01 18:17:21, Server-02    , Server       , 192.168.1.41, 192.168.1.50  , TCP     ,     12089.99,  12141.37,        13552,         416,   26.27,        0.23,           66.33, Normal , None
2026-09-01 18:17:22, Laptop-04    , Laptop       , 192.168.1.23, 192.168.1.100 , TCP     ,       767.32,    731.76,          882,          19,   64.11,        1.66,           28.27, Normal , None
2026-09-01 18:17:23, Printer-03   , Printer      , 192.168.1.52, 192.168.1.1   , ICMP    ,       119.02,    112.76,          139,           2,   94.13,        2.39,           26.63, Normal , None
2026-09-01 18:17:24, IP-Camera-05 , IP Camera    , 192.168.1.49, 8.8.8.8       , UDP     ,      1571.93,   1507.56,         1533,           5,   31.94,        0.31,           24.39, Normal , None
2026-09-01 18:17:25, IP-Camera-03 , IP Camera    , 192.168.1.47, 192.168.1.1   , ICMP    ,      1598.31,   1345.42,         1451,           5,   30.7 ,        2.99,           63.91, Normal , None
2026-09-01 18:17:26, Smartphone-02, Smartphone   , 192.168.1.31, 192.168.1.50  , TCP     ,       330.91,    375.53,          354,          28,   56.77,        2.1 ,           50.76, Normal , None
2026-09-01 18:17:27, Printer-03   , Printer      , 192.168.1.52, 192.168.1.1   , ICMP    ,       138.66,    134.44,          151,          10,   29.94,        2.59,            5.29, Normal , None
2026-09-01 18:17:28, Desktop-03   , Desktop      , 192.168.1.12, 8.8.8.8       , ICMP    ,       150.99,    144.29,          132,          11,   48.0 ,        0.75,           69.69, Normal , None
2026-09-01 18:17:29, Smartphone-03, Smartphone   , 192.168.1.32, 192.168.1.1   , ICMP    ,       315.58,    341.32,          320,           5,   65.73,        0.32,           25.62, Normal , None
2026-09-01 18:17:30, Laptop-01    , Laptop       , 192.168.1.20, 8.8.8.8       , TCP     ,       467.37,    412.2 ,          522,          12,   55.78,        0.23,           34.88, Normal , None
2026-09-01 18:17:31, Laptop-01    , Laptop       , 192.168.1.20, 192.168.1.20  , ICMP    ,       664.57,    632.23,          724,          10,   67.63,        1.93,           39.48, Normal , None
2026-09-01 18:17:32, Laptop-01    , Laptop       , 192.168.1.20, 192.168.1.50  , UDP     ,       330.17,    289.37,          266,          27,   61.25,        1.67,           42.7 , Normal , None
2026-09-01 18:17:33, Smartphone-08, Smartphone   , 192.168.1.37, 192.168.1.100 , ICMP    ,       212.71,    235.16,          212,          16,   68.0 ,        2.38,           56.97, Normal , None
2026-09-01 18:17:34, Desktop-04   , Desktop      , 192.168.1.13, 192.168.1.1   , ICMP    ,       242.91,    284.87,          276,          45,   17.82,        1.28,           64.85, Normal , None
2026-09-01 18:17:35, Smartphone-09, Smartphone   , 192.168.1.38, 8.8.8.8       , TCP     ,       432.07,    411.95,          500,          29,   20.64,        0.95,           48.18, Normal , None
2026-09-01 18:17:36, Laptop-08    , Laptop       , 192.168.1.27, 192.168.1.1   , UDP     ,       651.76,    624.49,          633,          29,  321.88,        0.38,           35.69, Anomaly, High Latency
2026-09-01 18:17:37, Laptop-08    , Laptop       , 192.168.1.27, 8.8.8.8       , TCP     ,       117.12,    125.51,          123,          17,   21.18,        0.24,           53.89, Normal , None
2026-09-01 18:17:38, Server-04    , Server       , 192.168.1.43, 192.168.1.20  , UDP     ,      5951.2 ,   5404.93,         6937,         286,   33.64,        0.15,           46.9 , Normal , None
2026-09-01 18:17:39, Desktop-05   , Desktop      , 192.168.1.14, 192.168.1.100 , TCP     ,       171.74,    163.24,          160,          29,   54.29,        0.98,           12.7 , Normal , None
2026-09-01 18:17:40, Server-04    , Server       , 192.168.1.43, 192.168.1.50  , ICMP    ,      9198.89,   9260.02,         7688,         347,   18.0 ,        0.36,           32.0 , Normal , None
2026-09-01 18:17:41, Smartphone-10, Smartphone   , 192.168.1.39, 192.168.1.1   , ICMP    ,       135.88,    129.07,          112,           3,   27.7 ,        2.03,           19.3 , Normal , None
2026-09-01 18:17:42, Desktop-06   , Desktop      , 192.168.1.15, 8.8.8.8       , UDP     ,       584.69,    526.54,          619,          24,   44.84,        0.22,           50.21, Normal , None
2026-09-01 18:17:43, IoT-Sensor-02, IoT Sensor   , 192.168.1.54, 192.168.1.100 , UDP     ,       103.62,    105.65,          102,           7,  108.29,        3.13,           46.4 , Normal , None
2026-09-01 18:17:44, Smartphone-02, Smartphone   , 192.168.1.31, 8.8.8.8       , ICMP    ,       167.41,    185.18,          174,          26,   68.24,        1.79,           33.61, Normal , None
2026-09-01 18:17:45, Laptop-10    , Laptop       , 192.168.1.29, 192.168.1.100 , ICMP    ,       321.34,    275.55,          283,           9,   54.49,        1.19,           18.27, Normal , None
2026-09-01 18:17:46, Smartphone-09, Smartphone   , 192.168.1.38, 192.168.1.100 , UDP     ,       210.21,    244.1 ,          196,          20,  800.91,        0.58,           56.71, Anomaly, High Latency
2026-09-01 18:17:47, IoT-Sensor-07, IoT Sensor   , 192.168.1.59, 192.168.1.50  , ICMP    ,        77.72,     86.62,           90,           4,  254.06,        1.55,           42.85, Anomaly, High Latency
2026-09-01 18:17:48, Smartphone-01, Smartphone   , 192.168.1.30, 192.168.1.20  , UDP     ,       399.93,    462.6 ,          371,           3,   42.71,        1.94,           46.18, Normal , None
2026-09-01 18:17:49, IP-Camera-02 , IP Camera    , 192.168.1.46, 8.8.8.8       , ICMP    ,      1043.76,   1006.19,         1243,          19,   78.57,       35.47,           52.88, Anomaly, High Packet Loss
2026-09-01 18:17:50, IP-Camera-04 , IP Camera    , 192.168.1.48, 8.8.8.8       , UDP     ,      1934.67,   1600.71,         2177,           5,   66.16,        2.42,           21.74, Normal , None
2026-09-01 18:17:51, IoT-Sensor-02, IoT Sensor   , 192.168.1.54, 192.168.1.100 , ICMP    ,        88.7 ,     99.44,           87,           6,   42.52,        2.0 ,           36.26, Normal , None
2026-09-01 18:17:52, Laptop-06    , Laptop       , 192.168.1.25, 192.168.1.20  , ICMP    ,       578.93,    677.06,          464,          27,   44.08,        0.2 ,           53.85, Normal , None
2026-09-01 18:17:53, Server-02    , Server       , 192.168.1.41, 192.168.1.20  , ICMP    ,      8702.59,   7731.12,         7128,         197,  107.51,        1.38,           62.3 , Anomaly, High Latency
2026-09-01 18:17:54, Laptop-10    , Laptop       , 192.168.1.29, 192.168.1.100 , ICMP    ,       257.84,    223.51,          275,          30,   45.82,        0.6 ,           28.52, Normal , None
2026-09-01 18:17:55, Desktop-01   , Desktop      , 192.168.1.10, 8.8.8.8       , UDP     ,     13504.28,  11889.1 ,        15690,          24,   50.97,        1.52,           33.87, Anomaly, Traffic Spike
2026-09-01 18:17:56, Desktop-05   , Desktop      , 192.168.1.14, 192.168.1.50  , UDP     ,       449.9 ,    528.22,          405,          11,   10.39,        1.76,           11.44, Normal , None
2026-09-01 18:17:57, Desktop-09   , Desktop      , 192.168.1.18, 8.8.8.8       , TCP     ,       792.59,    801.74,          778,          20,   51.49,        1.59,           94.55, Anomaly, High CPU
2026-09-01 18:17:58, Printer-01   , Printer      , 192.168.1.50, 192.168.1.50  , ICMP    ,        77.48,     66.56,           73,           3,   73.24,        1.89,           27.55, Normal , None
2026-09-01 18:17:59, Server-02    , Server       , 192.168.1.41, 192.168.1.100 , ICMP    ,      9002.69,   7313.15,         8542,         147,   22.65,        1.35,           42.37, Normal , None
2026-09-01 18:18:00, Smartphone-03, Smartphone   , 192.168.1.32, 192.168.1.50  , TCP     ,        81.1 ,     87.08,           92,          19,   58.9 ,        2.73,           20.71, Normal , None
2026-09-01 18:18:01, Server-02    , Server       , 192.168.1.41, 192.168.1.1   , UDP     ,     14193.37,  12254.88,        15251,         370,   14.45,        1.11,           35.04, Normal , None
2026-09-01 18:18:02, Laptop-04    , Laptop       , 192.168.1.23, 192.168.1.20  , ICMP    ,       798.04,    785.67,          701,         147,   16.07,        1.46,           44.57, Anomaly, Excessive Connections
2026-09-01 18:18:03, Laptop-10    , Laptop       , 192.168.1.29, 192.168.1.100 , UDP     ,       572.72,    488.32,          816,          12,   25.88,        0.89,           32.06, Anomaly, Traffic Spike
2026-09-01 18:18:04, Server-02    , Server       , 192.168.1.41, 192.168.1.1   , ICMP    ,     13008.47,  11898.69,        14791,          70,   34.16,        1.67,           37.26, Normal , None
2026-09-01 18:18:05, Desktop-09   , Desktop      , 192.168.1.18, 192.168.1.50  , ICMP    ,       142.12,    124.71,          124,          22,   44.6 ,        0.93,           66.99, Normal , None
2026-09-01 18:18:06, Desktop-08   , Desktop      , 192.168.1.17, 192.168.1.50  , TCP     ,       585.16,    683.75,          514,          27,   16.18,        0.7 ,           34.17, Normal , None
2026-09-01 18:18:07, IoT-Sensor-02, IoT Sensor   , 192.168.1.54, 192.168.1.20  , ICMP    ,        24.25,     21.6 ,           22,           6,  113.05,        0.66,           24.94, Normal , None
2026-09-01 18:18:08, Laptop-06    , Laptop       , 192.168.1.25, 192.168.1.20  , TCP     ,       789.53,    678.61,          818,          35,   48.61,        0.56,           48.82, Normal , None
2026-09-01 18:18:09, Desktop-08   , Desktop      , 192.168.1.17, 192.168.1.20  , UDP     ,       872.94,    715.75,          762,          19,   32.46,        1.45,           17.06, Normal , None
2026-09-01 18:18:10, Smartphone-02, Smartphone   , 192.168.1.31, 192.168.1.50  , TCP     ,      3771.38,   3319.52,         4095,         125,  282.44,       10.12,           81.19, Anomaly, Combined Anomaly
2026-09-01 18:18:11, Server-01    , Server       , 192.168.1.40, 192.168.1.20  , UDP     ,      7687.27,   8242.13,         7746,         435,   26.62,        1.16,           58.49, Normal , None
2026-09-01 18:18:12, Desktop-04   , Desktop      , 192.168.1.13, 192.168.1.20  , ICMP    ,       780.62,    637.28,          858,          48,   19.42,        1.66,           10.87, Normal , None
2026-09-01 18:18:13, Smartphone-08, Smartphone   , 192.168.1.37, 192.168.1.50  , UDP     ,       281.7 ,    319.96,          240,          18,   63.98,        0.36,           54.7 , Normal , None
2026-09-01 18:18:14, IP-Camera-01 , IP Camera    , 192.168.1.45, 192.168.1.1   , UDP     ,       925.7 ,    869.9 ,          756,           6,   95.31,        0.22,           21.51, Normal , None
2026-09-01 18:18:15, Laptop-01    , Laptop       , 192.168.1.20, 192.168.1.20  , ICMP    ,       292.74,    301.13,          246,          32,   41.94,        1.62,           11.82, Normal , None
2026-09-01 18:18:16, Laptop-10    , Laptop       , 192.168.1.29, 8.8.8.8       , TCP     ,       585.0 ,    584.45,          643,          14,  572.62,        1.77,           22.54, Anomaly, High Latency
2026-09-01 18:18:17, Smartphone-08, Smartphone   , 192.168.1.37, 192.168.1.20  , TCP     ,       488.4 ,    426.27,          463,          13,   81.66,        2.94,           56.49, Normal , None
2026-09-01 18:18:18, IP-Camera-05 , IP Camera    , 192.168.1.49, 192.168.1.20  , TCP     ,     29591.05,  30537.74,        11952,          12,   97.88,        1.82,           51.63, Anomaly, Traffic Spike
2026-09-01 18:18:19, IoT-Sensor-05, IoT Sensor   , 192.168.1.57, 192.168.1.1   , UDP     ,        89.6 ,     92.43,           95,           5,   32.86,        2.98,           40.87, Normal , None
2026-09-01 18:18:20, Laptop-10    , Laptop       , 192.168.1.29, 192.168.1.20  , TCP     ,       718.23,    657.38,          731,           9,   56.71,        0.03,           68.18, Normal , None
2026-09-01 18:18:21, IP-Camera-05 , IP Camera    , 192.168.1.49, 192.168.1.1   , ICMP    ,      3491.16,   3107.78,         4142,          16,   22.29,        2.04,           24.22, Normal , None
2026-09-01 18:18:22, IoT-Sensor-06, IoT Sensor   , 192.168.1.58, 192.168.1.50  , UDP     ,       587.92,    376.55,          616,          13,  287.22,       20.47,           83.49, Anomaly, Combined Anomaly
2026-09-01 18:18:23, Smartphone-06, Smartphone   , 192.168.1.35, 192.168.1.1   , TCP     ,       131.03,    109.69,          139,          22,   98.72,        1.36,           15.57, Normal , None
2026-09-01 18:18:24, Smartphone-05, Smartphone   , 192.168.1.34, 8.8.8.8       , ICMP    ,       211.8 ,    195.45,          210,          23,   66.47,        0.1 ,           21.5 , Normal , None
2026-09-01 18:18:25, Laptop-02    , Laptop       , 192.168.1.21, 192.168.1.100 , UDP     ,       448.58,    431.69,          470,          24,   52.95,        1.44,           28.91, Normal , None
2026-09-01 18:18:26, Desktop-03   , Desktop      , 192.168.1.12, 192.168.1.1   , TCP     ,       776.91,    825.07,          875,          26,   33.35,        0.68,           47.88, Normal , None
